Fecha,Categoría,Ventas,Cantidad,Región,Mes
2031-03-27,Juguetes,401716,54,Centro,2031-03
2031-03-28,Ropa,253767,67,Centro,2031-03
2031-03-29,Juguetes,30922,6,Norte,2031-03
2031-03-30,Juguetes,437244,58,Norte,2031-03
2031-03-31,Electrónica,423532,70,Norte,2031-03
2031-04-01,Juguetes,349140,53,Centro,2031-04
2031-04-02,Deportes,420184,66,Sur,2031-04
2031-04-03,Deportes,302410,58,Norte,2031-04
2031-04-04,Electrónica,236817,82,Norte,2031-04
2031-04-05,Ropa,427216,87,Centro,2031-04
2031-04-06,Ropa,417227,2,Norte,2031-04
2031-04-07,Juguetes,12866,76,Sur,2031-04
2031-04-08,Juguetes,122669,22,Centro,2031-04
2031-04-09,Juguetes,278042,37,Norte,2031-04
2031-04-10,Ropa,290539,20,Norte,2031-04
2031-04-11,Hogar,180091,24,Centro,2031-04
2031-04-12,Deportes,276150,84,Centro,2031-04
2031-04-13,Hogar,175465,65,Norte,2031-04
2031-04-14,Hogar,283100,65,Sur,2031-04
2031-04-15,Ropa,453258,81,Centro,2031-04
2031-04-16,Hogar,499415,1,Sur,2031-04
2031-04-17,Electrónica,409294,94,Norte,2031-04
2031-04-18,Juguetes,432847,3,Sur,2031-04
2031-04-19,Electrónica,367820,46,Norte,2031-04
2031-04-20,Deportes,131724,55,Norte,2031-04
2031-04-21,Juguetes,72901,75,Norte,2031-04
2031-04-22,Hogar,379371,88,Norte,2031-04
2031-04-23,Deportes,210569,86,Sur,2031-04
2031-04-24,Juguetes,498029,64,Norte,2031-04
2031-04-25,Hogar,127192,45,Norte,2031-04
2031-04-26,Electrónica,182646,26,Sur,2031-04
2031-04-27,Juguetes,303561,77,Centro,2031-04
2031-04-28,Hogar,360164,65,Sur,2031-04
2031-04-29,Electrónica,355783,24,Sur,2031-04
2031-04-30,Deportes,468222,74,Sur,2031-04
2031-05-01,Deportes,104881,35,Norte,2031-05
2031-05-02,Deportes,252934,24,Norte,2031-05
2031-05-03,Deportes,442670,28,Norte,2031-05
2031-05-04,Ropa,142659,80,Centro,2031-05
2031-05-05,Juguetes,131688,16,Norte,2031-05
2031-05-06,Juguetes,125584,59,Centro,2031-05
2031-05-07,Ropa,195782,81,Norte,2031-05
2031-05-08,Hogar,358711,54,Sur,2031-05
2031-05-09,Hogar,232820,79,Norte,2031-05
2031-05-10,Deportes,348030,16,Centro,2031-05
2031-05-11,Electrónica,422032,15,Centro,2031-05
2031-05-12,Hogar,226896,98,Norte,2031-05
2031-05-13,Electrónica,301576,11,Sur,2031-05
2031-05-14,Juguetes,189689,65,Norte,2031-05
2031-05-15,Electrónica,344517,79,Norte,2031-05
2031-05-16,Juguetes,175289,90,Norte,2031-05
2031-05-17,Ropa,293028,68,Sur,2031-05
2031-05-18,Ropa,277598,43,Centro,2031-05
2031-05-19,Deportes,84960,69,Sur,2031-05
2031-05-20,Hogar,112421,99,Centro,2031-05
2031-05-21,Deportes,248245,13,Centro,2031-05
2031-05-22,Juguetes,53618,10,Centro,2031-05
2031-05-23,Deportes,487164,75,Sur,2031-05
2031-05-24,Electrónica,465887,82,Norte,2031-05
2031-05-25,Juguetes,57111,98,Norte,2031-05
2031-05-26,Ropa,442829,41,Norte,2031-05
2031-05-27,Hogar,226750,50,Norte,2031-05
2031-05-28,Juguetes,130592,87,Norte,2031-05
2031-05-29,Juguetes,244000,71,Sur,2031-05
2031-05-30,Electrónica,265989,59,Sur,2031-05
2031-05-31,Hogar,332137,39,Sur,2031-05
2031-06-01,Ropa,138652,3,Sur,2031-06
2031-06-02,Juguetes,412064,76,Sur,2031-06
2031-06-03,Juguetes,88672,7,Sur,2031-06
2031-06-04,Electrónica,260351,49,Sur,2031-06
2031-06-05,Deportes,338269,26,Norte,2031-06
2031-06-06,Ropa,227516,33,Centro,2031-06
2031-06-07,Hogar,389653,48,Sur,2031-06
2031-06-08,Juguetes,71602,79,Centro,2031-06
2031-06-09,Juguetes,213117,2,Sur,2031-06
2031-06-10,Ropa,247069,71,Sur,2031-06
2031-06-11,Deportes,52222,32,Norte,2031-06
2031-06-12,Juguetes,321367,4,Centro,2031-06
2031-06-13,Ropa,251084,20,Norte,2031-06
2031-06-14,Electrónica,252318,36,Norte,2031-06
2031-06-15,Deportes,75333,32,Centro,2031-06
2031-06-16,Hogar,193804,28,Norte,2031-06
2031-06-17,Juguetes,394794,77,Sur,2031-06
2031-06-18,Ropa,59420,1,Sur,2031-06
2031-06-19,Electrónica,85504,60,Sur,2031-06
2031-06-20,Hogar,12462,56,Sur,2031-06
2031-06-21,Ropa,281604,35,Sur,2031-06
2031-06-22,Ropa,109319,30,Norte,2031-06
2031-06-23,Hogar,266674,54,Norte,2031-06
2031-06-24,Electrónica,150347,36,Sur,2031-06
2031-06-25,Electrónica,497429,55,Sur,2031-06
2031-06-26,Deportes,154341,89,Norte,2031-06
2031-06-27,Juguetes,139593,80,Centro,2031-06
2031-06-28,Hogar,132672,58,Norte,2031-06
2031-06-29,Hogar,469158,83,Norte,2031-06
2031-06-30,Hogar,345064,65,Norte,2031-06
2031-07-01,Electrónica,294697,69,Norte,2031-07
2031-07-02,Juguetes,427582,51,Norte,2031-07
2031-07-03,Deportes,54036,22,Centro,2031-07
2031-07-04,Ropa,158441,88,Sur,2031-07
2031-07-05,Ropa,152867,53,Sur,2031-07
2031-07-06,Hogar,80021,36,Centro,2031-07
2031-07-07,Juguetes,379349,68,Sur,2031-07
2031-07-08,Electrónica,471370,36,Sur,2031-07
2031-07-09,Juguetes,171215,52,Sur,2031-07
2031-07-10,Juguetes,432641,53,Centro,2031-07
2031-07-11,Electrónica,360353,82,Centro,2031-07
2031-07-12,Hogar,347283,50,Sur,2031-07
2031-07-13,Juguetes,246304,80,Sur,2031-07
2031-07-14,Ropa,15368,41,Sur,2031-07
2031-07-15,Electrónica,145693,18,Norte,2031-07
2031-07-16,Deportes,68829,22,Norte,2031-07
2031-07-17,Hogar,401180,66,Norte,2031-07
2031-07-18,Electrónica,463510,21,Centro,2031-07
2031-07-19,Deportes,286863,44,Sur,2031-07
2031-07-20,Deportes,39227,47,Centro,2031-07
2031-07-21,Juguetes,119430,39,Centro,2031-07
2031-07-22,Juguetes,410782,29,Centro,2031-07
2031-07-23,Juguetes,22306,54,Sur,2031-07
2031-07-24,Electrónica,63822,90,Norte,2031-07
2031-07-25,Electrónica,34042,85,Sur,2031-07
2031-07-26,Hogar,418302,17,Sur,2031-07
2031-07-27,Juguetes,158459,80,Centro,2031-07
2031-07-28,Deportes,430258,60,Centro,2031-07
2031-07-29,Ropa,99424,31,Centro,2031-07
2031-07-30,Hogar,192690,73,Norte,2031-07
2031-07-31,Electrónica,233122,95,Norte,2031-07
2031-08-01,Hogar,159395,78,Norte,2031-08
2031-08-02,Hogar,28019,49,Sur,2031-08
2031-08-03,Hogar,347570,2,Centro,2031-08
2031-08-04,Hogar,50863,48,Sur,2031-08
2031-08-05,Ropa,121023,14,Norte,2031-08
2031-08-06,Juguetes,151355,59,Centro,2031-08
2031-08-07,Deportes,421495,97,Norte,2031-08
2031-08-08,Hogar,319143,99,Centro,2031-08
2031-08-09,Hogar,72780,58,Centro,2031-08
2031-08-10,Hogar,295052,58,Sur,2031-08
2031-08-11,Juguetes,202656,51,Sur,2031-08
2031-08-12,Electrónica,398422,84,Norte,2031-08
2031-08-13,Electrónica,385146,2,Sur,2031-08
2031-08-14,Ropa,453441,41,Sur,2031-08
2031-08-15,Electrónica,179024,83,Sur,2031-08
2031-08-16,Hogar,110706,82,Centro,2031-08
2031-08-17,Hogar,178735,16,Sur,2031-08
2031-08-18,Hogar,132019,4,Norte,2031-08
2031-08-19,Ropa,381852,12,Centro,2031-08
2031-08-20,Hogar,202453,29,Centro,2031-08
2031-08-21,Electrónica,189001,7,Sur,2031-08
2031-08-22,Juguetes,281487,14,Centro,2031-08
2031-08-23,Juguetes,348317,12,Norte,2031-08
2031-08-24,Deportes,110260,99,Norte,2031-08
2031-08-25,Electrónica,180863,5,Centro,2031-08
2031-08-26,Hogar,170206,81,Sur,2031-08
2031-08-27,Juguetes,188173,32,Sur,2031-08
2031-08-28,Electrónica,79443,74,Centro,2031-08
2031-08-29,Juguetes,240183,43,Norte,2031-08
2031-08-30,Hogar,329674,81,Centro,2031-08
2031-08-31,Juguetes,450015,69,Sur,2031-08
2031-09-01,Deportes,145899,45,Sur,2031-09
2031-09-02,Deportes,106143,9,Centro,2031-09
2031-09-03,Juguetes,203725,49,Norte,2031-09
2031-09-04,Electrónica,154771,33,Centro,2031-09
2031-09-05,Electrónica,494635,18,Norte,2031-09
2031-09-06,Electrónica,386671,9,Norte,2031-09
2031-09-07,Juguetes,258044,62,Centro,2031-09
2031-09-08,Electrónica,146385,57,Centro,2031-09
2031-09-09,Hogar,154670,29,Norte,2031-09
2031-09-10,Deportes,121362,78,Norte,2031-09
2031-09-11,Hogar,256517,25,Norte,2031-09
2031-09-12,Electrónica,300951,15,Norte,2031-09
2031-09-13,Hogar,473639,6,Sur,2031-09
2031-09-14,Electrónica,210462,42,Centro,2031-09
2031-09-15,Juguetes,186298,29,Norte,2031-09
2031-09-16,Hogar,69550,79,Centro,2031-09
2031-09-17,Juguetes,483288,93,Norte,2031-09
2031-09-18,Juguetes,275702,4,Centro,2031-09
2031-09-19,Ropa,478524,82,Centro,2031-09
2031-09-20,Electrónica,322257,57,Norte,2031-09
2031-09-21,Deportes,325143,49,Norte,2031-09
2031-09-22,Electrónica,196950,44,Centro,2031-09
2031-09-23,Deportes,439559,80,Centro,2031-09
2031-09-24,Electrónica,68219,75,Centro,2031-09
2031-09-25,Juguetes,176258,14,Sur,2031-09
2031-09-26,Hogar,440182,3,Norte,2031-09
2031-09-27,Hogar,174841,62,Sur,2031-09
2031-09-28,Ropa,261004,64,Sur,2031-09
2031-09-29,Deportes,267336,45,Norte,2031-09
2031-09-30,Deportes,246495,82,Norte,2031-09
2031-10-01,Deportes,63218,58,Sur,2031-10
2031-10-02,Juguetes,291373,20,Norte,2031-10
2031-10-03,Deportes,347353,58,Centro,2031-10
2031-10-04,Hogar,37877,89,Centro,2031-10
2031-10-05,Juguetes,199073,57,Sur,2031-10
2031-10-06,Electrónica,369281,77,Sur,2031-10
2031-10-07,Deportes,310228,68,Norte,2031-10
2031-10-08,Deportes,353924,78,Norte,2031-10
2031-10-09,Electrónica,496108,97,Sur,2031-10
2031-10-10,Deportes,157878,92,Sur,2031-10
2031-10-11,Electrónica,229707,52,Centro,2031-10
2031-10-12,Juguetes,251249,37,Centro,2031-10
2031-10-13,Hogar,47034,8,Norte,2031-10
2031-10-14,Electrónica,181389,44,Centro,2031-10
2031-10-15,Ropa,327612,98,Norte,2031-10
2031-10-16,Electrónica,422310,5,Norte,2031-10
2031-10-17,Deportes,198868,69,Norte,2031-10
2031-10-18,Juguetes,20589,31,Centro,2031-10
2031-10-19,Juguetes,67221,45,Sur,2031-10
2031-10-20,Electrónica,265927,9,Sur,2031-10
2031-10-21,Hogar,273801,32,Centro,2031-10
2031-10-22,Ropa,370444,33,Sur,2031-10
2031-10-23,Juguetes,127229,67,Norte,2031-10
2031-10-24,Deportes,311675,30,Sur,2031-10
2031-10-25,Deportes,62227,76,Centro,2031-10
2031-10-26,Hogar,275308,29,Sur,2031-10
2031-10-27,Juguetes,103078,3,Norte,2031-10
2031-10-28,Electrónica,487189,90,Norte,2031-10
2031-10-29,Deportes,313391,57,Centro,2031-10
2031-10-30,Hogar,245113,30,Centro,2031-10
2031-10-31,Juguetes,422817,9,Centro,2031-10
2031-11-01,Juguetes,497182,26,Norte,2031-11
2031-11-02,Juguetes,60599,2,Sur,2031-11
2031-11-03,Juguetes,474761,62,Sur,2031-11
2031-11-04,Juguetes,256367,3,Centro,2031-11
2031-11-05,Deportes,407768,46,Sur,2031-11
2031-11-06,Hogar,412633,68,Sur,2031-11
2031-11-07,Juguetes,199651,25,Centro,2031-11
2031-11-08,Ropa,78207,51,Centro,2031-11
2031-11-09,Ropa,344199,13,Norte,2031-11
2031-11-10,Hogar,374410,44,Norte,2031-11
2031-11-11,Electrónica,350414,35,Norte,2031-11
2031-11-12,Electrónica,121426,55,Norte,2031-11
2031-11-13,Electrónica,144794,87,Sur,2031-11
2031-11-14,Ropa,342586,9,Sur,2031-11
2031-11-15,Electrónica,367776,2,Norte,2031-11
2031-11-16,Deportes,181103,61,Norte,2031-11
2031-11-17,Juguetes,220307,41,Centro,2031-11
2031-11-18,Ropa,31438,44,Sur,2031-11
2031-11-19,Hogar,68819,64,Sur,2031-11
2031-11-20,Hogar,53856,31,Norte,2031-11
2031-11-21,Juguetes,436792,47,Sur,2031-11
2031-11-22,Ropa,314082,2,Centro,2031-11
2031-11-23,Electrónica,452244,96,Centro,2031-11
2031-11-24,Electrónica,69807,82,Sur,2031-11
2031-11-25,Deportes,322021,77,Norte,2031-11
2031-11-26,Deportes,53461,69,Sur,2031-11
2031-11-27,Electrónica,103474,58,Centro,2031-11
2031-11-28,Hogar,443685,44,Norte,2031-11
2031-11-29,Hogar,355280,74,Sur,2031-11
2031-11-30,Deportes,292579,56,Norte,2031-11
2031-12-01,Juguetes,225189,43,Norte,2031-12
2031-12-02,Electrónica,417407,89,Centro,2031-12
2031-12-03,Deportes,356870,34,Norte,2031-12
2031-12-04,Deportes,264730,30,Sur,2031-12
2031-12-05,Electrónica,256732,71,Norte,2031-12
2031-12-06,Electrónica,430602,70,Norte,2031-12
2031-12-07,Hogar,172793,55,Sur,2031-12
2031-12-08,Juguetes,64786,67,Centro,2031-12
2031-12-09,Juguetes,285848,13,Centro,2031-12
2031-12-10,Electrónica,66635,3,Sur,2031-12
2031-12-11,Ropa,405339,26,Sur,2031-12
2031-12-12,Deportes,362854,57,Centro,2031-12
2031-12-13,Deportes,250909,24,Norte,2031-12
2031-12-14,Electrónica,255984,53,Sur,2031-12
2031-12-15,Ropa,335137,70,Norte,2031-12
2031-12-16,Hogar,122752,43,Sur,2031-12
2031-12-17,Electrónica,221194,60,Centro,2031-12
2031-12-18,Electrónica,238584,58,Norte,2031-12
2031-12-19,Deportes,428632,49,Norte,2031-12
2031-12-20,Electrónica,142886,42,Sur,2031-12
2031-12-21,Electrónica,88537,76,Norte,2031-12
2031-12-22,Electrónica,322402,66,Sur,2031-12
2031-12-23,Deportes,157580,11,Centro,2031-12
2031-12-24,Hogar,95166,98,Norte,2031-12
2031-12-25,Hogar,219988,90,Sur,2031-12
2031-12-26,Electrónica,385854,18,Norte,2031-12
2031-12-27,Deportes,307843,85,Sur,2031-12
2031-12-28,Hogar,318479,52,Sur,2031-12
2031-12-29,Hogar,318950,46,Sur,2031-12
2031-12-30,Hogar,349997,44,Centro,2031-12
2031-12-31,Deportes,204840,22,Norte,2031-12
2032-01-01,Deportes,307883,53,Centro,2032-01
2032-01-02,Electrónica,44785,59,Sur,2032-01
2032-01-03,Juguetes,173052,94,Sur,2032-01
2032-01-04,Hogar,492551,30,Centro,2032-01
2032-01-05,Juguetes,241791,8,Centro,2032-01
2032-01-06,Deportes,497918,98,Norte,2032-01
2032-01-07,Deportes,357160,57,Sur,2032-01
2032-01-08,Deportes,404825,73,Centro,2032-01
2032-01-09,Juguetes,76253,20,Sur,2032-01
2032-01-10,Deportes,488697,25,Sur,2032-01
2032-01-11,Electrónica,101128,19,Norte,2032-01
2032-01-12,Deportes,431357,5,Norte,2032-01
2032-01-13,Ropa,171081,75,Norte,2032-01
2032-01-14,Juguetes,399725,79,Centro,2032-01
2032-01-15,Ropa,120966,72,Sur,2032-01
2032-01-16,Deportes,147854,83,Centro,2032-01
2032-01-17,Electrónica,495288,87,Centro,2032-01
2032-01-18,Hogar,109352,27,Norte,2032-01
2032-01-19,Deportes,429149,40,Sur,2032-01
2032-01-20,Electrónica,349298,96,Sur,2032-01
2032-01-21,Juguetes,149379,26,Norte,2032-01
2032-01-22,Ropa,233279,27,Sur,2032-01
2032-01-23,Ropa,247281,62,Norte,2032-01
2032-01-24,Ropa,118297,83,Centro,2032-01
2032-01-25,Juguetes,216946,50,Centro,2032-01
2032-01-26,Electrónica,48346,42,Norte,2032-01
2032-01-27,Juguetes,122138,29,Centro,2032-01
2032-01-28,Ropa,322916,39,Centro,2032-01
2032-01-29,Deportes,475300,60,Norte,2032-01
2032-01-30,Hogar,50149,41,Centro,2032-01
2032-01-31,Juguetes,358844,33,Sur,2032-01
2032-02-01,Juguetes,168598,83,Centro,2032-02
2032-02-02,Electrónica,368902,83,Norte,2032-02
2032-02-03,Electrónica,488928,97,Sur,2032-02
2032-02-04,Juguetes,138447,16,Sur,2032-02
2032-02-05,Ropa,471693,23,Centro,2032-02
2032-02-06,Hogar,15695,7,Sur,2032-02
2032-02-07,Electrónica,49169,26,Norte,2032-02
2032-02-08,Ropa,320091,96,Sur,2032-02
2032-02-09,Deportes,188296,12,Centro,2032-02
2032-02-10,Electrónica,318009,72,Centro,2032-02
2032-02-11,Ropa,166625,5,Sur,2032-02
2032-02-12,Ropa,376645,92,Norte,2032-02
2032-02-13,Hogar,332554,69,Norte,2032-02
2032-02-14,Hogar,375898,49,Centro,2032-02
2032-02-15,Deportes,363039,26,Centro,2032-02
2032-02-16,Ropa,428032,5,Norte,2032-02
2032-02-17,Ropa,196098,22,Sur,2032-02
2032-02-18,Hogar,322849,79,Sur,2032-02
2032-02-19,Electrónica,202994,13,Sur,2032-02
2032-02-20,Electrónica,387844,28,Sur,2032-02
2032-02-21,Juguetes,346058,33,Norte,2032-02
2032-02-22,Hogar,11881,23,Centro,2032-02
2032-02-23,Juguetes,442783,97,Centro,2032-02
2032-02-24,Hogar,319509,18,Sur,2032-02
2032-02-25,Deportes,89211,30,Norte,2032-02
2032-02-26,Ropa,473338,26,Norte,2032-02
2032-02-27,Deportes,166078,16,Sur,2032-02
2032-02-28,Hogar,313342,77,Sur,2032-02
2032-02-29,Ropa,426047,39,Sur,2032-02
2032-03-01,Electrónica,372793,33,Centro,2032-03
2032-03-02,Electrónica,419675,26,Sur,2032-03
2032-03-03,Juguetes,435659,48,Centro,2032-03
2032-03-04,Hogar,445532,65,Norte,2032-03
2032-03-05,Hogar,237203,38,Norte,2032-03
2032-03-06,Electrónica,205558,2,Centro,2032-03
2032-03-07,Deportes,146949,6,Centro,2032-03
2032-03-08,Ropa,49553,46,Centro,2032-03
2032-03-09,Deportes,408138,50,Centro,2032-03
2032-03-10,Deportes,394922,38,Sur,2032-03
2032-03-11,Electrónica,389162,88,Norte,2032-03
2032-03-12,Electrónica,145758,18,Sur,2032-03
2032-03-13,Electrónica,42766,27,Centro,2032-03
2032-03-14,Juguetes,483159,41,Sur,2032-03
2032-03-15,Deportes,304150,72,Sur,2032-03
2032-03-16,Hogar,41422,92,Norte,2032-03
2032-03-17,Ropa,388734,74,Sur,2032-03
2032-03-18,Juguetes,284349,17,Norte,2032-03
